[02:34:57.090] RX[COM9]  49
[02:34:57.090] BAD_PACKET[COM9] unknown packet ID 0x49; discarded 1 byte(s)
[02:34:57.433] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.434] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.434] BAD_PACKET[COM9] unknown packet ID 0x76; discarded 1 byte(s)
[02:34:57.434] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.435] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.435] BAD_PACKET[COM9] unknown packet ID 0x6c; discarded 1 byte(s)
[02:34:57.435] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.435] BAD_PACKET[COM9] unknown packet ID 0x62; discarded 1 byte(s)
[02:34:57.436] BAD_PACKET[COM9] unknown packet ID 0x6c; discarded 1 byte(s)
[02:34:57.436] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.436] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.437] BAD_PACKET[COM9] unknown packet ID 0x66; discarded 1 byte(s)
[02:34:57.437] BAD_PACKET[COM9] unknown packet ID 0x6f; discarded 1 byte(s)
[02:34:57.437] BAD_PACKET[COM9] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.437] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.438] BAD_PACKET[COM9] unknown packet ID 0x64; discarded 1 byte(s)
[02:34:57.438] BAD_PACKET[COM9] unknown packet ID 0x79; discarded 1 byte(s)
[02:34:57.438] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.439] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.439] BAD_PACKET[COM9] unknown packet ID 0x6d; discarded 1 byte(s)
[02:34:57.439] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.440] BAD_PACKET[COM9] unknown packet ID 0x63; discarded 1 byte(s)
[02:34:57.440] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.440] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.440] BAD_PACKET[COM9] unknown packet ID 0x6c; discarded 1 byte(s)
[02:34:57.441] BAD_PACKET[COM9] unknown packet ID 0x6c; discarded 1 byte(s)
[02:34:57.441] BAD_PACKET[COM9] unknown packet ID 0x6f; discarded 1 byte(s)
[02:34:57.441] BAD_PACKET[COM9] unknown packet ID 0x63; discarded 1 byte(s)
[02:34:57.441] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.442] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.442] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.442] BAD_PACKET[COM9] unknown packet ID 0x6f; discarded 1 byte(s)
[02:34:57.443] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.443] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.443] BAD_PACKET[COM9] unknown packet ID 0x0d; discarded 1 byte(s)
[02:34:57.443] BAD_PACKET[COM9] unknown packet ID 0x0a; discarded 1 byte(s)
[02:34:57.444] RX[COM9]  49
[02:34:57.444] BAD_PACKET[COM9] unknown packet ID 0x49; discarded 1 byte(s)
[02:34:57.444] RX[COM9]  20 28 32 31 38 29 20 68 65 61 70 5f 69 6e 69 74 3a 20 41 74 20 33 46 43 39 37 33 46 30 20 6c 65 6e 20 30 30 30 35 32 33 32 30 20 28 33 32 38 20 4b 69 42 29 3a 20 52 41 4d 0d 0a
[02:34:57.444] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.445] BAD_PACKET[COM9] unknown packet ID 0x28; discarded 1 byte(s)
[02:34:57.445] BAD_PACKET[COM9] unknown packet ID 0x32; discarded 1 byte(s)
[02:34:57.445] BAD_PACKET[COM9] unknown packet ID 0x31; discarded 1 byte(s)
[02:34:57.446] BAD_PACKET[COM9] unknown packet ID 0x38; discarded 1 byte(s)
[02:34:57.446] BAD_PACKET[COM9] unknown packet ID 0x29; discarded 1 byte(s)
[02:34:57.446] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.446] BAD_PACKET[COM9] unknown packet ID 0x68; discarded 1 byte(s)
[02:34:57.447] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.447] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.447] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.448] BAD_PACKET[COM9] unknown packet ID 0x5f; discarded 1 byte(s)
[02:34:57.448] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.448] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.448] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.449] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.449] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.449] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.449] BAD_PACKET[COM9] unknown packet ID 0x41; discarded 1 byte(s)
[02:34:57.450] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.450] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.450] BAD_PACKET[COM9] unknown packet ID 0x33; discarded 1 byte(s)
[02:34:57.450] BAD_PACKET[COM9] unknown packet ID 0x46; discarded 1 byte(s)
[02:34:57.451] BAD_PACKET[COM9] unknown packet ID 0x43; discarded 1 byte(s)
[02:34:57.453] BAD_PACKET[COM9] unknown packet ID 0x39; discarded 1 byte(s)
[02:34:57.454] BAD_PACKET[COM9] unknown packet ID 0x37; discarded 1 byte(s)
[02:34:57.455] BAD_PACKET[COM9] unknown packet ID 0x33; discarded 1 byte(s)
[02:34:57.455] BAD_PACKET[COM9] unknown packet ID 0x46; discarded 1 byte(s)
[02:34:57.455] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.455] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.456] BAD_PACKET[COM9] unknown packet ID 0x6c; discarded 1 byte(s)
[02:34:57.456] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.456] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.456] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.457] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.457] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.457] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.457] BAD_PACKET[COM9] unknown packet ID 0x35; discarded 1 byte(s)
[02:34:57.458] BAD_PACKET[COM9] unknown packet ID 0x32; discarded 1 byte(s)
[02:34:57.458] BAD_PACKET[COM9] unknown packet ID 0x33; discarded 1 byte(s)
[02:34:57.458] BAD_PACKET[COM9] unknown packet ID 0x32; discarded 1 byte(s)
[02:34:57.459] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.459] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.459] BAD_PACKET[COM9] unknown packet ID 0x28; discarded 1 byte(s)
[02:34:57.459] BAD_PACKET[COM9] unknown packet ID 0x33; discarded 1 byte(s)
[02:34:57.460] BAD_PACKET[COM9] unknown packet ID 0x32; discarded 1 byte(s)
[02:34:57.460] BAD_PACKET[COM9] unknown packet ID 0x38; discarded 1 byte(s)
[02:34:57.460] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.461] BAD_PACKET[COM9] unknown packet ID 0x4b; discarded 1 byte(s)
[02:34:57.461] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.461] BAD_PACKET[COM9] unknown packet ID 0x42; discarded 1 byte(s)
[02:34:57.461] BAD_PACKET[COM9] unknown packet ID 0x29; discarded 1 byte(s)
[02:34:57.462] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.462] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.462] BAD_PACKET[COM9] unknown packet ID 0x52; discarded 1 byte(s)
[02:34:57.462] BAD_PACKET[COM9] unknown packet ID 0x41; discarded 1 byte(s)
[02:34:57.463] BAD_PACKET[COM9] unknown packet ID 0x4d; discarded 1 byte(s)
[02:34:57.463] BAD_PACKET[COM9] unknown packet ID 0x0d; discarded 1 byte(s)
[02:34:57.463] BAD_PACKET[COM9] unknown packet ID 0x0a; discarded 1 byte(s)
[02:34:57.463] RX[COM9]  49
[02:34:57.464] BAD_PACKET[COM9] unknown packet ID 0x49; discarded 1 byte(s)
[02:34:57.464] RX[COM9]  20 28 32 32 33 29 20 68 65 61 70 5f 69 6e 69 74 3a 20 41 74 20 33 46 43 45 39 37 31 30 20 6c 65 6e 20 30 30 30 30 35 37 32 34 20 28 32 31 20 4b 69 42 29 3a 20 52 41 4d 0d 0a
[02:34:57.464] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.465] BAD_PACKET[COM9] unknown packet ID 0x28; discarded 1 byte(s)
[02:34:57.465] BAD_PACKET[COM9] unknown packet ID 0x32; discarded 1 byte(s)
[02:34:57.465] BAD_PACKET[COM9] unknown packet ID 0x32; discarded 1 byte(s)
[02:34:57.465] BAD_PACKET[COM9] unknown packet ID 0x33; discarded 1 byte(s)
[02:34:57.466] BAD_PACKET[COM9] unknown packet ID 0x29; discarded 1 byte(s)
[02:34:57.466] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.466] BAD_PACKET[COM9] unknown packet ID 0x68; discarded 1 byte(s)
[02:34:57.467] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.467] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.467] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.467] BAD_PACKET[COM9] unknown packet ID 0x5f; discarded 1 byte(s)
[02:34:57.468] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.468] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.468] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.468] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.469] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.469] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.469] BAD_PACKET[COM9] unknown packet ID 0x41; discarded 1 byte(s)
[02:34:57.469] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.470] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.470] BAD_PACKET[COM9] unknown packet ID 0x33; discarded 1 byte(s)
[02:34:57.470] BAD_PACKET[COM9] unknown packet ID 0x46; discarded 1 byte(s)
[02:34:57.470] BAD_PACKET[COM9] unknown packet ID 0x43; discarded 1 byte(s)
[02:34:57.471] BAD_PACKET[COM9] unknown packet ID 0x45; discarded 1 byte(s)
[02:34:57.471] BAD_PACKET[COM9] unknown packet ID 0x39; discarded 1 byte(s)
[02:34:57.471] BAD_PACKET[COM9] unknown packet ID 0x37; discarded 1 byte(s)
[02:34:57.472] BAD_PACKET[COM9] unknown packet ID 0x31; discarded 1 byte(s)
[02:34:57.472] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.472] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.472] BAD_PACKET[COM9] unknown packet ID 0x6c; discarded 1 byte(s)
[02:34:57.473] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.473] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.473] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.473] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.474] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.474] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.474] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.475] BAD_PACKET[COM9] unknown packet ID 0x35; discarded 1 byte(s)
[02:34:57.475] BAD_PACKET[COM9] unknown packet ID 0x37; discarded 1 byte(s)
[02:34:57.475] BAD_PACKET[COM9] unknown packet ID 0x32; discarded 1 byte(s)
[02:34:57.475] BAD_PACKET[COM9] unknown packet ID 0x34; discarded 1 byte(s)
[02:34:57.476] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.476] BAD_PACKET[COM9] unknown packet ID 0x28; discarded 1 byte(s)
[02:34:57.476] BAD_PACKET[COM9] unknown packet ID 0x32; discarded 1 byte(s)
[02:34:57.476] BAD_PACKET[COM9] unknown packet ID 0x31; discarded 1 byte(s)
[02:34:57.477] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.477] BAD_PACKET[COM9] unknown packet ID 0x4b; discarded 1 byte(s)
[02:34:57.477] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.477] BAD_PACKET[COM9] unknown packet ID 0x42; discarded 1 byte(s)
[02:34:57.478] BAD_PACKET[COM9] unknown packet ID 0x29; discarded 1 byte(s)
[02:34:57.478] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.478] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.479] BAD_PACKET[COM9] unknown packet ID 0x52; discarded 1 byte(s)
[02:34:57.479] BAD_PACKET[COM9] unknown packet ID 0x41; discarded 1 byte(s)
[02:34:57.480] BAD_PACKET[COM9] unknown packet ID 0x4d; discarded 1 byte(s)
[02:34:57.481] BAD_PACKET[COM9] unknown packet ID 0x0d; discarded 1 byte(s)
[02:34:57.481] BAD_PACKET[COM9] unknown packet ID 0x0a; discarded 1 byte(s)
[02:34:57.481] RX[COM9]  49
[02:34:57.481] BAD_PACKET[COM9] unknown packet ID 0x49; discarded 1 byte(s)
[02:34:57.482] RX[COM9]  20 28 32 32 38 29 20 68 65 61 70 5f 69 6e 69 74 3a 20 41 74 20 33 46 43 46 30 30 30 30 20 6c 65 6e 20 30 30 30 30 38 30 30 30 20 28 33 32 20 4b 69 42 29 3a 20 44 52 41 4d 0d 0a
[02:34:57.483] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.483] BAD_PACKET[COM9] unknown packet ID 0x28; discarded 1 byte(s)
[02:34:57.484] BAD_PACKET[COM9] unknown packet ID 0x32; discarded 1 byte(s)
[02:34:57.484] BAD_PACKET[COM9] unknown packet ID 0x32; discarded 1 byte(s)
[02:34:57.484] BAD_PACKET[COM9] unknown packet ID 0x38; discarded 1 byte(s)
[02:34:57.485] BAD_PACKET[COM9] unknown packet ID 0x29; discarded 1 byte(s)
[02:34:57.485] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.485] BAD_PACKET[COM9] unknown packet ID 0x68; discarded 1 byte(s)
[02:34:57.485] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.486] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.486] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.486] BAD_PACKET[COM9] unknown packet ID 0x5f; discarded 1 byte(s)
[02:34:57.487] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.487] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.487] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.487] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.488] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.488] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.488] BAD_PACKET[COM9] unknown packet ID 0x41; discarded 1 byte(s)
[02:34:57.488] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.489] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.489] BAD_PACKET[COM9] unknown packet ID 0x33; discarded 1 byte(s)
[02:34:57.489] BAD_PACKET[COM9] unknown packet ID 0x46; discarded 1 byte(s)
[02:34:57.490] BAD_PACKET[COM9] unknown packet ID 0x43; discarded 1 byte(s)
[02:34:57.490] BAD_PACKET[COM9] unknown packet ID 0x46; discarded 1 byte(s)
[02:34:57.490] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.490] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.491] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.491] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.491] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.491] BAD_PACKET[COM9] unknown packet ID 0x6c; discarded 1 byte(s)
[02:34:57.492] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.492] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.492] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.492] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.493] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.493] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.493] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.494] BAD_PACKET[COM9] unknown packet ID 0x38; discarded 1 byte(s)
[02:34:57.494] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.494] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.494] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.495] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.495] BAD_PACKET[COM9] unknown packet ID 0x28; discarded 1 byte(s)
[02:34:57.495] BAD_PACKET[COM9] unknown packet ID 0x33; discarded 1 byte(s)
[02:34:57.495] BAD_PACKET[COM9] unknown packet ID 0x32; discarded 1 byte(s)
[02:34:57.496] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.496] BAD_PACKET[COM9] unknown packet ID 0x4b; discarded 1 byte(s)
[02:34:57.496] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.497] BAD_PACKET[COM9] unknown packet ID 0x42; discarded 1 byte(s)
[02:34:57.497] BAD_PACKET[COM9] unknown packet ID 0x29; discarded 1 byte(s)
[02:34:57.497] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.497] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.498] BAD_PACKET[COM9] unknown packet ID 0x44; discarded 1 byte(s)
[02:34:57.498] BAD_PACKET[COM9] unknown packet ID 0x52; discarded 1 byte(s)
[02:34:57.498] BAD_PACKET[COM9] unknown packet ID 0x41; discarded 1 byte(s)
[02:34:57.498] BAD_PACKET[COM9] unknown packet ID 0x4d; discarded 1 byte(s)
[02:34:57.499] BAD_PACKET[COM9] unknown packet ID 0x0d; discarded 1 byte(s)
[02:34:57.499] BAD_PACKET[COM9] unknown packet ID 0x0a; discarded 1 byte(s)
[02:34:57.499] RX[COM9]  49
[02:34:57.499] BAD_PACKET[COM9] unknown packet ID 0x49; discarded 1 byte(s)
[02:34:57.500] RX[COM9]  20 28 32 33 33 29 20 68 65 61 70 5f 69 6e 69 74 3a 20 41 74 20 36 30 30 46 45 30 30 30 20 6c 65 6e 20 30 30 30 30 31 46 45 38 20 28 37 20 4b 69 42 29 3a 20 52 54 43 52 41 4d 0d 0a
[02:34:57.500] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.500] BAD_PACKET[COM9] unknown packet ID 0x28; discarded 1 byte(s)
[02:34:57.501] BAD_PACKET[COM9] unknown packet ID 0x32; discarded 1 byte(s)
[02:34:57.501] BAD_PACKET[COM9] unknown packet ID 0x33; discarded 1 byte(s)
[02:34:57.501] BAD_PACKET[COM9] unknown packet ID 0x33; discarded 1 byte(s)
[02:34:57.501] BAD_PACKET[COM9] unknown packet ID 0x29; discarded 1 byte(s)
[02:34:57.502] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.502] BAD_PACKET[COM9] unknown packet ID 0x68; discarded 1 byte(s)
[02:34:57.503] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.503] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.504] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.504] BAD_PACKET[COM9] unknown packet ID 0x5f; discarded 1 byte(s)
[02:34:57.504] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.504] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.505] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.505] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.505] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.505] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.506] BAD_PACKET[COM9] unknown packet ID 0x41; discarded 1 byte(s)
[02:34:57.506] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.506] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.507] BAD_PACKET[COM9] unknown packet ID 0x36; discarded 1 byte(s)
[02:34:57.507] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.507] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.509] BAD_PACKET[COM9] unknown packet ID 0x46; discarded 1 byte(s)
[02:34:57.509] BAD_PACKET[COM9] unknown packet ID 0x45; discarded 1 byte(s)
[02:34:57.510] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.510] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.511] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.511] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.511] BAD_PACKET[COM9] unknown packet ID 0x6c; discarded 1 byte(s)
[02:34:57.511] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.512] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.512] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.512] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.513] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.513] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.513] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.514] BAD_PACKET[COM9] unknown packet ID 0x31; discarded 1 byte(s)
[02:34:57.514] BAD_PACKET[COM9] unknown packet ID 0x46; discarded 1 byte(s)
[02:34:57.514] BAD_PACKET[COM9] unknown packet ID 0x45; discarded 1 byte(s)
[02:34:57.515] BAD_PACKET[COM9] unknown packet ID 0x38; discarded 1 byte(s)
[02:34:57.515] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.515] BAD_PACKET[COM9] unknown packet ID 0x28; discarded 1 byte(s)
[02:34:57.516] BAD_PACKET[COM9] unknown packet ID 0x37; discarded 1 byte(s)
[02:34:57.516] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.516] BAD_PACKET[COM9] unknown packet ID 0x4b; discarded 1 byte(s)
[02:34:57.516] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.517] BAD_PACKET[COM9] unknown packet ID 0x42; discarded 1 byte(s)
[02:34:57.517] BAD_PACKET[COM9] unknown packet ID 0x29; discarded 1 byte(s)
[02:34:57.517] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.517] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.518] BAD_PACKET[COM9] unknown packet ID 0x52; discarded 1 byte(s)
[02:34:57.518] BAD_PACKET[COM9] unknown packet ID 0x54; discarded 1 byte(s)
[02:34:57.518] BAD_PACKET[COM9] unknown packet ID 0x43; discarded 1 byte(s)
[02:34:57.519] BAD_PACKET[COM9] unknown packet ID 0x52; discarded 1 byte(s)
[02:34:57.519] BAD_PACKET[COM9] unknown packet ID 0x41; discarded 1 byte(s)
[02:34:57.519] BAD_PACKET[COM9] unknown packet ID 0x4d; discarded 1 byte(s)
[02:34:57.519] BAD_PACKET[COM9] unknown packet ID 0x0d; discarded 1 byte(s)
[02:34:57.520] BAD_PACKET[COM9] unknown packet ID 0x0a; discarded 1 byte(s)
[02:34:57.520] RX[COM9]  49
[02:34:57.520] BAD_PACKET[COM9] unknown packet ID 0x49; discarded 1 byte(s)
[02:34:57.520] RX[COM9]  20 28 32 34 30 29 20 73 70 69 5f 66 6c 61 73 68 3a 20 64 65 74 65 63 74 65 64 20 63 68 69 70 3a 20 67 65 6e 65 72 69 63 0d 0a
[02:34:57.521] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.521] BAD_PACKET[COM9] unknown packet ID 0x28; discarded 1 byte(s)
[02:34:57.521] BAD_PACKET[COM9] unknown packet ID 0x32; discarded 1 byte(s)
[02:34:57.522] BAD_PACKET[COM9] unknown packet ID 0x34; discarded 1 byte(s)
